id,CPU Usage,Memory Usage,Running Time,Prediction
2114,20.39,18.7,2.419781185,0
2115,20.39,18.7,2.419781185,0
2116,20.39,18.7,2.419781185,0
2117,20.39,18.65,2.224840563,0
2118,20.39,18.7,2.419781185,0
2119,20.39,18.7,2.419781185,0
2120,20.39,18.66666667,2.289820256,0
2121,20.39,18.6,2.029904571,0
2122,20.35666667,18.6,1.880760297,0
2123,20.29,18.65,1.777009737,0
2124,20.34,18.7,2.194953611,0
2125,20.34,18.7,2.194953611,0
2126,20.34,18.7,2.194953611,0
2127,20.39,18.7,2.419781185,0
2128,20.39,18.65,2.224840563,0
2129,20.34,18.65,2.000619449,0
2130,20.35666667,18.66666667,2.14013668,0
2131,20.39,18.7,2.419781185,0
2132,20.34,18.7,2.194953611,0
2133,20.39,18.7,2.419781185,0
2134,20.39,18.65,2.224840563,0
2135,20.39,18.7,2.419781185,0
2136,20.39,18.7,2.419781185,0
2137,20.39,18.7,2.419781185,0
2138,20.34,18.7,2.194953611,0
2139,20.39,18.7,2.419781185,0
2140,20.39,18.7,2.419781185,0
2141,20.35666667,18.66666667,2.14013668,0
2142,20.34,18.6,1.806289888,0
2143,20.29,18.745,2.145099452,0
2144,20.29,18.745,2.145099452,0
2145,20.29,18.745,2.145099452,0
2146,20.29,18.79,2.3194635,0
2147,20.29,18.7,1.970739108,0
2148,20.29,18.745,2.145099452,0
2149,20.29,18.79,2.3194635,0
2150,20.29,18.7675,2.232281013,0
2151,20.29,18.7,1.970739108,0
2152,20.29,18.7,1.970739108,0
2153,20.29,18.7,1.970739108,0
2154,20.245,18.695,1.750150193,0
2155,20.29,18.79,2.3194635,0
2156,20.29,18.79,2.3194635,0
2157,20.29,18.79,2.3194635,0
2158,20.29,18.79,2.3194635,0
2159,20.29,18.79,2.3194635,0
2160,20.29,18.745,2.145099452,0
2161,20.29,18.79,2.3194635,0
2162,20.29,18.84,2.513205676,0
2163,20.245,18.795,2.136535896,0
2164,20.29,18.76,2.20322039,0
2165,20.29,18.79,2.3194635,0
2166,20.29,18.79,2.3194635,0
2167,20.29,18.79,2.3194635,0
2168,20.29,18.745,2.145099452,0
2169,20.29,18.745,2.145099452,0
2170,20.29,18.79,2.3194635,0
2171,20.29,18.7,1.970739108,0
2172,20.245,18.745,1.943340771,0
2173,20.245,18.745,1.943340771,0
2174,20.245,18.745,1.943340771,0
2175,20.2,18.745,1.742077684,0
2176,20.245,18.84,2.310415396,0
2177,20.2,18.79,1.915465664,0
2178,20.29,18.79,2.3194635,0
2179,20.245,18.745,1.943340771,0
2180,20.29,18.79,2.3194635,0
2181,20.29,18.745,2.145099452,0
2182,20.29,18.84,2.513205676,0
2183,20.29,18.79,2.3194635,0
2184,20.29,18.7,1.970739108,0
2185,20.29,18.79,2.3194635,0
2186,20.29,18.73,2.086978926,0
2187,20.2,18.7,1.568693367,0
2188,20.23,18.73,1.818294612,0
2189,20.29,18.745,2.145099452,0
2190,20.29,18.6,1.583284937,0
2191,20.29,18.7,1.970739108,0
2192,20.2,18.7,1.568693367,0
2193,20.29,18.7,1.970739108,0
2194,20.29,18.7,1.970739108,0
2195,20.29,18.675,1.873873851,0
2196,20.26,18.63333333,1.578682033,0
2197,20.245,18.65,1.576282561,0
2198,20.29,18.7,1.970739108,0
2199,20.29,18.7,1.970739108,0
2200,20.29,18.6,1.583284937,0
2201,20.29,18.7,1.970739108,0
2202,20.29,18.7,1.970739108,0
2203,20.29,18.6,1.583284937,0
2204,20.29,18.65,1.777009737,0
2205,20.29,18.7,1.970739108,0
2206,20.29,18.7,1.970739108,0
2207,20.29,18.65,1.777009737,0
2208,20.29,18.6,1.583284937,0
2209,20.32333333,18.56666667,1.602471252,0
2210,20.39,18.6,2.029904571,0
2211,20.39,18.6,2.029904571,0
2212,20.39,18.6,2.029904571,0
2213,20.39,18.6,2.029904571,0
2214,20.39,18.6,2.029904571,0
2215,20.39,18.5,1.640046474,0
2216,20.39,18.6,2.029904571,0
2217,20.29,18.6,1.583284937,0
2218,20.29,18.39,0.769690708,0
2219,20.245,18.6,1.383100623,0
2220,20.29,18.7,1.970739108,0
2221,20.29,18.65,1.777009737,0
2222,20.2,18.6,1.183407997,0
2223,20.2,18.6,1.183407997,0
2224,20.2,18.6,1.183407997,0
2225,20.2,18.6,1.183407997,0
2226,20.2,18.6,1.183407997,0
2227,20.1,18.6,0.741401754,0
2228,20.2,18.6,1.183407997,0
2229,20.2,18.6,1.183407997,0
2230,20.2,18.6,1.183407997,0
2231,20.2,18.6,1.183407997,0
2232,20.2,18.6,1.183407997,0
2233,20.2,18.6,1.183407997,0
2234,20.2,18.6,1.183407997,0
2235,20.2,18.6,1.183407997,0
2236,20.2,18.6,1.183407997,0
2237,20.2,18.6,1.183407997,0
2238,20.2,18.6,1.183407997,0
2239,20.2,18.6,1.183407997,0
2240,20.2,18.6,1.183407997,0
2241,20.2,18.6,1.183407997,0
2242,20.2,18.56666667,1.05498356,0
2243,20.2,18.6,1.183407997,0
2244,20.2,18.6,1.183407997,0
2245,20.245,18.6,1.383100623,0
2246,20.29,18.6,1.583284937,0
2247,20.29,18.5,1.195849055,0
2248,20.29,18.5,1.195849055,0
2249,20.29,18.56666667,1.454137611,0
2250,20.29,18.5,1.195849055,0
2251,20.29,18.5,1.195849055,0
2252,20.29,18.5,1.195849055,0
2253,20.29,18.55,1.38956471,0
2254,20.29,18.5,1.195849055,0
2255,20.29,18.5,1.195849055,0
2256,20.29,18.5,1.195849055,0
2257,20.245,18.5,0.996750386,0
2258,20.245,18.55,1.189923231,0
2259,20.2,18.5,0.798140713,0
2260,20.2,18.5,0.798140713,0
2261,20.2,18.5,0.798140713,0
2262,20.2,18.5,0.798140713,0
2263,20.245,18.55,1.189923231,0
2264,20.245,18.55,1.189923231,0
2265,20.2,18.5,0.798140713,0
2266,20.2,18.5,0.798140713,0
2267,20.2,18.6,1.183407997,0
2268,20.2,18.6,1.183407997,0
2269,20.2,18.6,1.183407997,0
2270,20.2,18.6,1.183407997,1
2271,20.175,18.6,1.072679726,0
2272,20.175,18.675,1.361191662,0
2273,20.2,18.7,1.568693367,0
2274,20.175,18.7,1.457364561,0
2275,20.1,18.745,1.296595466,0
2276,20.15,18.7,1.346187841,1
2277,20.13333333,18.7,1.272154433,0
2278,20.175,18.7225,1.543921133,0
2279,20.125,18.865,1.867954516,1
2280,20.15,18.89,2.075999105,1
2281,20.2,18.89,2.300785399,1
2282,20.2,19.05,2.917334601,1
2283,20.2225,19.05,3.019555276,1
2284,20.2675,19.2175,3.872597885,1
2285,20.29,19.2225,3.995484633,1
2286,20.315,19.245,4.198011313,1
2287,20.39,19.22,4.447438139,1
2288,20.39,19.26,4.603432498,1
2289,20.4175,19.29,4.848292762,1
2290,20.42666667,19.16333333,4.395847331,1
2291,20.4725,19.0975,4.350019558,1
2292,20.525,19.315,5.448287534,1
2293,20.5,19.2425,5.046514669,1
2294,20.56666667,19.2,5.190332387,1
2295,20.625,19.4175,6.323874458,1
2296,20.65,19.4725,6.660404761,1
2297,20.7,19.5,7.007949499,1
2298,20.7,19.5,7.007949499,1
2299,20.7,19.575,7.306181333,1
2300,20.7225,19.6,7.513704248,1
2301,20.7,19.53333333,7.140495644,1
2302,20.79,19.4725,7.328991366,1
2303,20.79,19.5,7.438953899,1
2304,20.79,19.53333333,7.572243792,1
2305,20.79,19.525,7.538921116,1
2306,20.815,19.625,8.059678175,1
2307,20.79,19.63333333,7.972126454,1
2308,20.84,19.65,8.281003247,1
2309,20.89,19.72,8.805567668,1
2310,20.865,19.65,8.402364587,1
2311,20.89,19.6,8.322699549,1
2312,20.89,19.63333333,8.456826734,1
2313,20.89,19.7,8.725087676,1
2314,20.89,19.65,8.523891148,1
2315,20.89,19.7,8.725087676,1
2316,20.89,19.625,8.423294732,1
2317,20.89,19.63333333,8.456826734,1
2318,20.865,19.675,8.502806132,1
2319,20.865,19.7425,8.774004439,1
2320,20.82333333,19.66666667,8.266975144,1
2321,20.84,19.695,8.461518309,1
2322,20.89,19.7225,8.815627722,1
2323,20.865,19.7225,8.693648451,1
2324,20.85666667,19.76,8.803615693,1
2325,20.865,19.7675,8.874450529,1
2326,20.84,19.745,8.662095254,1
2327,20.84,19.745,8.662095254,1
2328,20.84,19.745,8.662095254,1
2329,20.89,19.79,9.08725385,1
2330,20.865,19.7675,8.874450529,1
2331,20.865,19.7675,8.874450529,1
2332,20.865,19.7675,8.874450529,1
2333,20.89,19.79,9.08725385,1
2334,20.865,19.7675,8.874450529,1
2335,20.85666667,19.76,8.803615693,1
2336,20.84,19.7675,8.752356478,1
2337,20.865,19.7675,8.874450529,1
2338,20.89,19.79,9.08725385,1
2339,20.89,19.79,9.08725385,1
2340,20.865,19.7675,8.874450529,1
2341,20.84,19.745,8.662095254,1
2342,20.865,19.7675,8.874450529,1
2343,20.89,19.79,9.08725385,1
2344,20.865,19.7675,8.874450529,1
2345,20.82333333,19.73,8.520773599,1
2346,20.85666667,19.79333333,8.93747591,1
2347,20.89,19.79,9.08725385,1
2348,20.9175,19.79,9.222087168,1
2349,20.92666667,19.79,9.267076454,1
2350,20.9175,19.79,9.222087168,1
2351,20.96333333,19.79,9.447258083,1
2352,20.89,19.79,9.08725385,1
2353,20.89,19.815,9.1878584,1
2354,20.89,19.79,9.08725385,1
2355,20.89,19.92666667,9.637240438,1
2356,20.89,20.13333333,10.46899745,1
2357,20.89,20.354,11.35719229,1
2358,20.89,20.4725,11.83420062,1
2359,20.92666667,20.39,11.68743236,1
2360,20.945,20.5,12.22455066,1
2361,20.945,20.445,12.00239016,1
2362,20.945,20.55,12.42651997,1
2363,20.945,20.6975,13.02235838,1
2364,20.9725,20.7675,13.44712974,1
2365,21,20.79,13.68053638,1
2366,21,20.815,13.78188043,1
2367,21,20.865,13.98457229,1
2368,21,20.79,13.68053638,1
2369,21,20.79,13.68053638,1
2370,21,20.815,13.78188043,1
2371,21,20.865,13.98457229,1
2372,21.025,20.945,14.43946326,1
2373,21.05,21,14.79388349,1
2374,21.05,21.05,14.99722419,1
2375,21.1,21.15,15.66854868,1
2376,21.1,21.245,16.05613018,1
2377,21.1,21.29,16.2397278,1
2378,21.1,21.2225,15.96433291,1
2379,21.1,21.2675,16.14792847,1
2380,21.1,21.2,15.87253666,1
2381,21.1,21.2,15.87253666,1
2382,21.1,21.2,15.87253666,1
2383,21.1,21.1,15.46456576,1
2384,21.1,21.05,15.26058791,1
2385,21.1,21.1,15.46456576,1
2386,21.175,21.075,15.75944208,1
2387,21.15,21.05,15.52466846,1
2388,21.2,21.075,15.89209054,1
2389,21.2,21.06666667,15.85788273,1
2390,21.175,21.075,15.75944208,1
2391,21.2,20.9975,15.57396338,1
2392,21.2,21,15.58422535,1
2393,21.2225,21.025,15.80609696,1
2394,21.29,20.96333333,15.91018146,1
2395,21.2675,21,15.94198603,1
2396,21.29,21,16.06153128,1
2397,21.32333333,21.03333333,16.37678162,1
2398,21.29,21,16.06153128,1
2399,21.29,21.03333333,16.19912444,1
2400,21.315,20.9725,16.08084206,1
2401,21.29,21,16.06153128,1
2402,21.29,21.03333333,16.19912444,1
2403,21.315,21,16.19453069,1
2404,21.34,21,16.32771067,1
2405,21.325,20.978,16.1567736,1
2406,21.31,20.956,15.98607167,1
2407,21.32333333,20.86,15.65984294,1
2408,21.35666667,20.92666667,16.11264793,1
2409,21.39,20.865,16.03392149,1
2410,21.39,20.79,15.72244262,1
2411,21.34,20.995,16.30700785,1
2412,21.34,21.1,16.74177805,1
2413,21.29,21.245,17.0728948,1
2414,21.34,21.2675,17.43538766,1
2415,21.29,21.29,17.25866898,1
2416,21.34,21.2,17.1558663,1
2417,21.315,21.29,17.39352471,1
2418,21.29,21.29,17.25866898,1
2419,21.315,21.29,17.39352471,1
2420,21.315,21.2675,17.30049305,1
2421,21.39,21.34,18.0068953,1
2422,21.39,21.2675,17.70572655,1
2423,21.39,21.2,17.42533798,1
2424,21.39,21.2475,17.62264746,1
2425,21.365,21.3175,17.77784541,1
2426,21.39,21.2,17.42533798,1
2427,21.39,21.2675,17.70572655,1
2428,21.32333333,21.23,17.19030706,1
2429,21.365,21.315,17.76747628,1
2430,21.39,21.34,18.0068953,1
2431,21.34,21.445,18.17047072,1
2432,21.39,21.39,18.21460431,1
2433,21.34,21.1475,16.93846737,1
2434,21.35666667,21.2,17.24560898,1
2435,21.29,21.2,16.88712482,1
2436,21.32333333,21.2,17.06620475,1
2437,21.315,21.125,16.711317,1
2438,21.34,21,16.32771067,1
2439,21.315,20.865,15.63643798,1
2440,21.315,20.9175,15.85346953,1
2441,21.29,21.175,16.78392109,1
2442,21.29,21.1,16.47431768,1
2443,21.29,21.2,16.88712482,1
2444,21.29,21.236,17.03574046,1
2445,21.365,21.17,17.16608952,1
2446,21.39,20.79,15.72244262,1
2447,21.32333333,21.06666667,16.51466162,1
2448,21.39,20.97,16.47001175,1
2449,21.4725,21.0475,17.23488782,1
2450,21.5,21.1,17.6025429,1
2451,21.5,20.725,16.03443931,1
2452,21.5,20.84,16.51529259,1
2453,21.6,21.0225,17.81821382,1
2454,21.65,20.9175,17.64602263,1
2455,21.675,21.1,18.55259059,1
2456,21.7,21,18.26565317,1
2457,21.7,20.9725,18.14922339,1
2458,21.7,20.945,18.03279526,1
2459,21.7,20.89,17.79994395,1
2460,21.7,20.815,17.48243008,1
2461,21.7,20.8925,17.81052796,1
2462,21.7,21.075,18.58319731,1
2463,21.73,20.89,17.96228709,1
2464,21.73,20.93,18.13194704,1
2465,21.7675,20.795,17.76172402,1
2466,21.754,20.896,18.11783796,1
2467,21.73,20.7,17.15645012,1
2468,21.79,20.945,18.52191434,1
2469,21.7225,20.87,17.83688723,1
2470,21.745,20.7225,17.33248587,1
2471,21.7,20.79,17.37659485,1
2472,21.7,20.7675,17.28134431,1
2473,21.73,20.73,17.28368228,1
2474,21.7225,20.7,17.11621294,1
2475,21.7225,20.7,17.11621294,1
2476,21.7,20.6,16.57229165,1
2477,21.7,20.745,17.18609487,1
2478,21.7675,20.7925,17.75109632,1
2479,21.76,20.73,17.44503033,1
2480,21.79,20.55,16.84044289,1
2481,21.79,20.5,16.62762293,1
2482,21.79,20.65,17.26609933,1
2483,21.73,20.56666667,16.59099769,1
2484,21.79,20.6,17.05326835,1
2485,21.79,20.6225,17.14904161,1
2486,21.79,20.5,16.62762293,1
2487,21.79,20.678,17.38528709,1
2488,21.745,20.5,16.38802318,1
2489,21.745,20.6,16.81248736,1
2490,21.7,20.66666667,16.85449433,1
2491,21.7225,20.65,16.90426195,1
2492,21.7,20.6,16.57229165,1
2493,21.7,20.6,16.57229165,1
2494,21.7,20.6,16.57229165,1
2495,21.7,20.6,16.57229165,1
2496,21.7,20.625,16.67811652,1
2497,21.7,20.5,16.1490058,1
2498,21.7225,20.6,16.69231642,1
2499,21.76,20.53333333,16.60944175,1
2500,21.7225,20.525,16.37440838,1
2501,21.7225,20.5,16.26844177,0
2502,21.7,20.5,16.1490058,0
2503,21.7,20.39,15.68341656,0
2504,21.7,20.525,16.25482522,0
2505,21.7,20.46,15.97969757,1
2506,21.7,20.575,16.46646814,1
2507,21.7,20.4425,15.90562631,1
2508,21.7,20.39,15.68341656,1
2509,21.7,20.39,15.68341656,1
2510,21.7,20.4175,15.79981139,1
2511,21.7,20.5,16.1490058,1
2512,21.7,20.39,15.68341656,1
2513,21.7,20.39,15.68341656,1
2514,21.7,20.39,15.68341656,1
2515,21.7,20.39,15.68341656,1
2516,21.7,20.39,15.68341656,1
2517,21.7,20.39,15.68341656,1
2518,21.65,20.365,15.31447388,1
2519,21.63333333,20.32333333,15.05129635,1
2520,21.65,20.34,15.20898959,1
2521,21.7,20.39,15.68341656,1
2522,21.675,20.4175,15.66781414,1
2523,21.65,20.2475,14.81870947,1
2524,21.7,20.53333333,16.29009866,1
2525,21.7,20.4725,16.03260601,1
2526,21.7,20.42666667,15.83861004,1
2527,21.7,20.46333333,15.99380645,1
2528,21.7,20.32,15.38714623,1
2529,21.675,20.4175,15.66781414,1
2530,21.7,20.39,15.68341656,1
2531,21.7,20.39,15.68341656,1
2532,21.7,20.39,15.68341656,1
2533,21.7,20.39333333,15.69752493,1
2534,21.7,20.29,15.2601765,1
2535,21.7,20.4175,15.79981139,1
2536,21.7,20.39,15.68341656,1
2537,21.7,20.39,15.68341656,1
2538,21.7,20.5,16.1490058,1
2539,21.7,20.42666667,15.83861004,1
2540,21.7,20.39,15.68341656,1
2541,21.7,20.39,15.68341656,1
2542,21.7,20.34,15.4717938,1
2543,21.7225,20.315,15.48433131,1
2544,21.7,20.2475,15.08030608,1
2545,21.73,20.29333333,15.43194187,1
2546,21.79,20.3425,15.95727612,1
2547,21.7675,20.3175,15.73208253,1
2548,21.79,20.245,15.54232693,1
2549,21.79,20.295,15.75511877,1
2550,21.79,20.295,15.75511877,1
2551,21.79,20.2675,15.63808257,1
2552,21.79,20.23,15.47849045,1
2553,21.76,20.26,15.44825639,1
2554,21.79,20.2925,15.74447904,1
2555,21.79,20.245,15.54232693,1
2556,21.73,20.35666667,15.70048903,1
2557,21.745,20.34,15.7089261,1
2558,21.76,20.39,16.00050701,1
2559,21.7675,20.545,16.69902196,1
2560,21.79,20.39,16.15943845,1
2561,21.745,20.39,15.92113791,1
2562,21.745,20.4725,16.27129937,1
2563,21.745,20.445,16.15457723,1
2564,21.745,20.4425,16.14396621,1
2565,21.7,20.495,16.12784208,1
2566,21.73,20.35666667,15.70048903,1
2567,21.73,20.29,15.41780805,1
2568,21.7,20.35666667,15.54233411,1
2569,21.7,20.2675,15.1649505,1
2570,21.7,20.2225,14.97450179,1
2571,21.7,20.2,14.8792791,1
2572,21.7,20.16666667,14.73821047,1
2573,21.7,20.1,14.45608048,1
2574,21.7,20.14,14.62535731,1
2575,21.7,20.15,14.66767706,1
2576,21.7,20,14.03290365,1
2577,21.7,20,14.03290365,1
2578,21.7,20,14.03290365,1
2579,21.7,20.1,14.45608048,1
2580,21.7,20.125,14.56187809,1
2581,21.7,20.025,14.13869581,1
2582,21.7,20,14.03290365,1
2583,21.7,20.075,14.35028423,0
2584,21.7,20.075,14.35028423,0
2585,21.65,20.05,13.98547073,0
2586,21.65,20.05,13.98547073,0
2587,21.6,20,13.51686956,0
2588,21.6,20,13.51686956,0
2589,21.6,20,13.51686956,0
2590,21.53333333,19.96333333,13.02082574,0
2591,21.55,20,13.25989785,0
2592,21.525,20,13.13167262,0
2593,21.5,19.9725,12.88868081,0
2594,21.5,20,13.00362088,0
2595,21.5,19.9725,12.88868081,0
2596,21.4725,19.945,12.6334763,0
2597,21.445,19.89,12.26432778,0
2598,21.39,19.89,11.98561714,0
2599,21.39,19.89,11.98561714,0
2600,21.39,19.89,11.98561714,0
2601,21.39,19.89,11.98561714,0
2602,21.39,19.69666667,11.18311345,0
2603,21.34,19.7675,11.22604342,0
2604,21.29,19.72666667,10.80719741,0
2605,21.29,19.66666667,10.5596939,0
2606,21.29,19.745,10.88282496,1
2607,21.29,19.7,10.69719493,1
2608,21.29,19.625,10.38782085,1
2609,21.29,19.575,10.18157795,1
2610,21.29,19.6,10.28469875,1
2611,21.29,19.55,10.07845844,1
2612,21.29,19.6,10.28469875,1
2613,21.29,19.55,10.07845844,1
2614,21.29,19.4175,9.531946643,1
2615,21.29,19.525,9.975340219,1
2616,21.29,19.6,10.28469875,1
2617,21.39,19.5,10.36685394,1
2618,21.39,19.5,10.36685394,1
2619,21.39,19.5,10.36685394,1
2620,21.445,19.5,10.64004572,1
2621,21.5,19.5,10.91405268,1
2622,21.5,19.4725,10.79914185,1
2623,21.5,19.445,10.68423263,1
2624,21.5,19.4175,10.56932502,1
2625,21.5,19.4725,10.79914185,1
2626,21.5,19.445,10.68423263,1
2627,21.5,19.365,10.34996041,1
2628,21.5,19.39,10.45441902,1
2629,21.5,19.29,10.03659255,1
2630,21.5,19.315,10.14104718,0
2631,21.5,19.39,10.45441902,0
2632,21.55,19.34,10.49323962,0
2633,21.6,19.35666667,10.81171726,0
2634,21.6,19.29,10.53144154,0
2635,21.625,19.2225,10.37136469,0
2636,21.7,19.34,11.2404833,1
2637,21.64,19.31,10.81442184,1
2638,21.7,19.16666667,10.50727777,1
2639,21.675,19.125,10.20747707,1
2640,21.7,19.12,10.30988746,1
2641,21.63333333,19.03,9.601750165,1
2642,21.66666667,19.2,10.48291305,1
2643,21.7,19.2,10.64827375,1
2644,21.7,19.075,10.1195513,1
2645,21.7,19.1,10.22529307,1
2646,21.7225,19.1,10.33649215,1
2647,21.745,19.05,10.23575609,1
2648,21.76,19.06666667,10.38061285,1
2649,21.79,18.99333333,10.21723342,1
2650,21.79,19.05,10.45824161,1
2651,21.7675,19,10.13457161,1
2652,21.7675,19,10.13457161,1
2653,21.79,19,10.24558695,1
2654,21.79,19,10.24558695,1
2655,21.79,19.15,10.88356744,1
2656,21.76,19.03333333,10.23910344,1
2657,21.79,19.05,10.45824161,1
2658,21.79,19.1,10.67090177,1
2659,21.79,19.2,11.09623862,1
2660,21.79,19.2,11.09623862,1
2661,21.82333333,19.23,11.39057313,1
2662,21.89,19.32333333,12.12439675,1
2663,21.815,19.3675,11.93464881,1
2664,21.89,19.5,12.88057742,1
2665,21.89,19.55,13.09460345,1
2666,21.89,19.675,13.62969294,1
2667,21.89,19.5,12.88057742,1
2668,21.89,19.6,13.30863507,1
2669,21.89,19.76,13.99357371,1
2670,21.945,19.79,14.40690307,1
2671,22,19.79,14.69264708,1
2672,22,19.7175,14.38016025,1
2673,22,19.7675,14.59566714,1
2674,22,19.84,14.90816217,1
2675,22,19.87,15.03747394,1
2676,22,20,15.59784844,1
2677,22,20,15.59784844,1
2678,22.05,20.05,16.07734994,1
2679,22.06666667,20.06666667,16.23763914,1
2680,22.1,20.075,16.45046312,1
2681,22.1,20.13333333,16.70348988,1
2682,22.1,20.1975,16.98182831,1
2683,22.1,20.1,16.55890221,1
2684,22.1,20.13333333,16.70348988,1
2685,22.125,20.3175,17.63677642,1
2686,22.15,20.5,18.56553326,1
2687,22.16666667,20.46333333,18.49643465,1
2688,22.2,20.5,18.83767689,1
2689,22.2,20.445,18.5975883,1
2690,22.2,20.65,19.49249964,1
2691,22.2,20.7225,19.80901601,1
2692,22.2,20.55,19.05594534,1
2693,22.2,20.55,19.05594534,1
2694,22.2,20.7225,19.80901601,1
2695,22.175,20.745,19.76943896,1
2696,22.2,20.65,19.49249964,1
2697,22.2,20.625,19.38335889,1
2698,22.2,20.66333333,19.55070863,1
2699,22.2,20.745,19.9072477,1
2700,22.13333333,20.82333333,19.88076968,1
2701,22.16666667,20.85666667,20.21008183,1
2702,22.175,20.8975,20.43423823,1
2703,22.2,20.7,19.71078548,1
2704,22.2,20.945,20.78046996,1
2705,22.2,20.92,20.6713121,1
2706,22.2,21.1475,21.66470204,1
2707,22.2,21.245,22.09047734,1
2708,22.2,21.34,22.50535655,1
2709,22.2,21.3175,22.4070938,1
2710,22.2,21.29,22.28699646,1
2711,22.2,21.4175,22.84382616,1
2712,22.175,21.445,22.82141984,1
2713,22.16666667,21.46333333,22.85386562,1
2714,22.175,21.39,22.58158031,1
2715,22.2,21.5,23.20414783,1
2716,22.2,21.2925,22.29791433,1
2717,22.2,21.4,22.76739632,1
2718,22.2,21.445,22.96393163,1
2719,22.2,21.5,23.20414783,1
2720,22.2,21.575,23.5317267,1
2721,22.2,21.7675,24.37257222,1
2722,22.2,21.66666667,23.9321186,1
2723,22.2,21.7675,24.37257222,1
2724,22.15,21.745,23.98542501,1
2725,22.2,21.7,24.07772049,1
2726,22.16666667,21.76,24.14701465,1
2727,22.125,21.7475,23.85215604,1
2728,22.1,21.77,23.80587586,1
2729,22.1,21.49666667,22.61930694,1
2730,22.1,21.1475,21.10378667,1
2731,22.1,21.67,23.37174541,1
2732,22.1,21.84,24.10978082,1
2733,22.1,21.63333333,23.21256999,1
2734,22.1,21.1175,20.97358794,1
2735,22.1,21.575,22.95934272,1
2736,22.1,21.6,23.06786773,1
2737,22.1,21.625,23.17639418,1
2738,22.1,21.2925,21.7331096,1
2739,22.1,21.15,21.11463665,1
2740,22.075,21.2225,21.28903462,1
2741,22.1,21.2,21.3316394,1
2742,22.05,21.3975,21.90619197,1
2743,22.06666667,21.49333333,22.41545608,1
2744,22.075,21.3925,22.02575941,1
2745,22.03333333,21.56666667,22.54343952,1
2746,22.1,21.595,23.04616262,1
2747,22.1,21.225,21.44014293,1
2748,22.1,21.145,21.09293669,1
2749,22.1,21.32,21.85246939,1
2750,22.1,21.53333333,22.77847087,1
2751,22.1,21.3925,22.1671535,1
2752,22.1,21.16333333,21.17250349,1
2753,22.1,21.365,22.04778914,1
2754,22.1,21.06666667,20.75297813,1
2755,22.1,20.96333333,20.30454367,1
2756,22.1,21.26,21.59205027,1
2757,22.1,21.445,22.39503573,1
2758,22.1,21.46333333,22.47461513,1
2759,22.1,21.445,22.39503573,1
2760,22.1,21.2475,21.53779733,1
2761,22.06666667,21.06666667,20.56739778,1
2762,22.075,21.1725,21.07236343,1
2763,22.05,21.2425,21.23550243,1
2764,22,20.795,19.02558595,1
2765,22,20.96333333,19.75155873,1
2766,22,21.2425,20.95566489,1
2767,22,20.94,19.65092501,1
2768,22,21.15666667,20.58542839,1
2769,22.00833333,21.08416667,20.31895341,1
2770,22.01666667,21.01166667,20.05218958,1
2771,22,20.92,19.56466852,1
2772,21.9725,21.315,21.11428294,1
2773,22,21.15,20.55667285,1
2774,22,20.8675,19.33824953,1
2775,22,20.945,19.67248927,1
2776,22,21.32,21.28997043,1
2777,22,21.3925,21.60272018,1
2778,22,21.05,20.12535191,1
2779,22,21.2725,21.08507187,1
2780,21.96333333,21.46333333,21.70140488,1
2781,21.9725,21.3925,21.44803455,1
2782,21.96333333,21.29,20.95536275,1
2783,21.89,21.1725,20.04277641,1
2784,21.89,21.32333333,20.68900173,1
2785,21.9175,21.315,20.80673095,1
2786,21.89,21.39,20.97464238,1
2787,21.89,21.245,20.35338666,1
2788,21.89,21.22,20.24627835,1
2789,21.89,21.34,20.76041096,1
2790,21.89,21.29,20.54618513,1
2791,21.89,21.1725,20.04277641,1
2792,21.89,21.5225,21.54238265,1
2793,21.89,21.39,20.97464238,1
2794,21.89,21.2675,20.44978533,1
2795,21.865,21.32,20.53539958,1
2796,21.89,21.49666667,21.43168807,1
2797,21.865,21.3175,20.52470479,1
2798,21.79,21.53,21.01282721,1
2799,21.84,21.4425,20.91952099,1
2800,21.79,21.1975,19.59695932,1
2801,21.76,21.2,19.44228969,1
2802,21.745,21.1725,19.24296703,1
2803,21.79,21.445,20.65085281,1
2804,21.745,21.34,19.95420404,1
2805,21.73,21.29333333,19.67318546,1
2806,21.7225,21.5225,20.6035918,1
2807,21.7225,21.5225,20.6035918,1
2808,21.7,21.34,19.70528491,1
2809,21.73,21.56666667,20.8328398,1
2810,21.7225,21.525,20.61419399,1
2811,21.745,21.675,21.37686277,1
2812,21.79,21.6,21.31093575,1
2813,21.79,21.55,21.09799998,1
2814,21.79,21.63333333,21.452896,1
2815,21.7675,21.7675,21.89694283,1
2816,21.7675,21.865,22.31164255,1
2817,21.79,21.82333333,22.26211624,1
2818,21.79,21.8175,22.23727058,1
2819,21.79,21.945,22.78034299,1
2820,21.7675,21.6975,21.59922261,1
2821,21.76,21.82666667,22.10605757,1
2822,21.7225,21.8925,22.17286508,1
2823,21.745,21.815,21.97147969,1
2824,21.7,21.82333333,21.75225447,1
2825,21.745,21.815,21.97147969,1
2826,21.7225,21.97,22.50160217,1
2827,21.79,22.05,23.22760604,1
2828,21.79,21.775,22.05625441,1
2829,21.7675,21.745,21.80124587,1
2830,21.79,21.79333333,22.13433933,1
2831,21.79,21.7225,21.83265172,1
2832,21.7675,21.79,21.99264091,1
2833,21.79,21.745,21.9284807,1
